symbol,date,open,high,low,close,volume,MA_20,MA_50,MA_200,RSI,MACD,Signal,ATR,ADX,BL_Upper,BL_Lower
BTC,2018-11-26,4051.87,4191.29,3838.0,3875.02,43659.003327,3881.1465000000003,3884.1584,3956.5384000000004,45.42574220028684,0.9032075312798042,1.5041237270167218,13.711989672994818,11.161453969691113,3902.9614565890092,3859.3315434109913
BTC,2018-11-27,3791.65,3920.0,3689.12,3779.19,39720.229533,3772.5285000000003,3788.5768,3800.2807000000003,50.989195803881906,-4.0099757060152115,-5.973605896084877,10.373548794790574,18.760428941790874,3791.6892935900287,3753.367706409972
BTC,2018-11-28,3911.88,4294.3,3891.53,4214.61,51219.045581,4218.8555,4228.6186,4189.6748,45.5163676044126,-0.43880700502268155,-0.7170211330179284,9.949135268323401,15.434363328975287,4232.09844902961,4205.61255097039
BTC,2018-11-29,4163.27,4450.38,4125.65,4309.03,45161.368954,4287.83,4292.3715999999995,4310.407200000001,62.69457115620397,5.431834023935153,1.7940243324280423,8.785929104943664,24.97600089330296,4318.476940467103,4257.183059532897
BTC,2018-11-30,4265.97,4341.36,3943.0,3988.05,47426.456162,4012.772,4025.2648,4024.6807499999995,22.717867324819,-8.351807496661877,-6.147547512676626,7.931769663187991,42.158174012155776,4032.9415876017656,3992.6024123982343
BTC,2018-12-01,4027.9,4233.0,3963.01,4198.09,27523.219,4193.087,4198.9133999999995,4194.35425,54.88902169237655,-1.4702512075300547,-2.204607566748674,6.522309007228042,25.957676301925876,4202.418130907003,4183.755869092998
BTC,2018-12-02,4291.64,4312.99,4103.04,4171.83,23090.665554,4167.423,4169.411,4165.6905,53.91357639788353,1.9770866986491455,0.8938712342869806,5.992202850188842,22.509945684468622,4178.519976344881,4156.326023655119
BTC,2018-12-03,4017.56,4068.0,3856.05,3879.77,27578.839525,3897.6965000000005,3926.2389999999996,4009.4025,36.509489388005065,-9.767147145180388,-10.519946356556819,10.968855438476501,33.8679804223014,3913.230414220364,3882.162585779637
BTC,2018-12-04,3909.6,4085.0,3781.0,4027.93,31305.2857,4036.0065000000004,4048.3495999999996,4010.5269,40.62034348428207,-7.443824391007183,-6.369015547826898,9.177256469763359,33.97385070549513,4056.9937049354717,4015.019295064529
BTC,2018-12-05,3901.0,3925.97,3831.25,3867.73,21872.42716,3870.575,3870.5824,3886.25125,46.75532514844136,-0.9977341625453846,-1.062276741477374,5.038971070426422,16.327103229068275,3881.033811595981,3860.1161884040184
